0 -2.2500000e+01 2.7000000e+00
1 -2.4100000e+01 1.8000000e+00
2 -2.5800000e+01 1.6000000e+00
3 -2.5500000e+01 1.7000000e+00
4 -2.5800000e+01 1.7000000e+00
5 -2.6000000e+01 1.7000000e+00
6 -2.2100000e+01 1.8000000e+00
7 -2.1600000e+01 1.6000000e+00
9 -2.2400000e+01 1.9000000e+00
10 -2.3100000e+01 1.3000000e+00
11 -2.4300000e+01 1.2000000e+00
12 -2.0400000e+01 1.2000000e+00
13 -1.9900000e+01 1.9000000e+00
14 -2.3000000e+01 2.0000000e+00
15 -2.0100000e+01 1.8000000e+00
16 -1.6200000e+01 1.2000000e+00
17 -1.7200000e+01 1.6000000e+00
18 -1.6500000e+01 1.7000000e+00
19 -1.6700000e+01 1.9000000e+00
20 -1.5600000e+01 1.8000000e+00
21 -1.8600000e+01 1.8000000e+00
22 -2.0700000e+01 1.2000000e+00
23 -1.6600000e+01 1.8000000e+00
24 -1.4500000e+01 1.2000000e+00
25 -1.8200000e+01 1.0000000e+00
26 -1.5500000e+01 1.2000000e+00
27 -1.5700000e+01 1.1000000e+00
28 -1.4700000e+01 1.2000000e+00
29 -1.2300000e+01 1.2000000e+00
30 -1.1400000e+01 1.2000000e+00
31 -1.4100000e+01 1.0000000e+00
32 -1.2200000e+01 1.2000000e+00
33 -1.2900000e+01 1.2000000e+00
34 -1.4100000e+01 1.3000000e+00
35 -1.1100000e+01 1.2000000e+00
36 -1.1300000e+01 1.0000000e+00
37 -9.7000000e+00 1.0000000e+00
38 -1.1000000e+01 1.2000000e+00
39 -6.3000000e+00 1.7000000e+00
40 -7.1000000e+00 1.0000000e+00
41 -7.3000000e+00 9.0000000e-01
42 -8.1000000e+00 1.1000000e+00
43 -8.3000000e+00 1.2000000e+00
44 -7.5000000e+00 1.2000000e+00
45 -6.5000000e+00 1.3000000e+00
46 -8.4000000e+00 1.4000000e+00
47 -6.2000000e+00 1.3000000e+00
48 -4.4000000e+00 1.2000000e+00
49 -5.5000000e+00 1.4000000e+00
50 -4.3000000e+00 1.4000000e+00
51 -4.2000000e+00 1.3000000e+00
52 -2.9000000e+00 1.1000000e+00
53 1.2000000e+00 1.1000000e+00
54 -2.9000000e+00 1.5000000e+00
55 -4.5000000e+00 1.3000000e+00
56 -3.4000000e+00 1.5000000e+00
57 -3.4000000e+00 1.4000000e+00
58 -1.3000000e+00 1.2000000e+00
59 -2.1000000e+00 1.2000000e+00
60 -2.2000000e+00 1.2000000e+00
61 -2.2000000e+00 1.3000000e+00
62 -4.4000000e+00 1.3000000e+00
63 -3.2000000e+00 1.4000000e+00
64 -4.3000000e+00 1.4000000e+00
65 -5.4000000e+00 1.1000000e+00
66 -6.5000000e+00 1.8000000e+00
67 -6.6000000e+00 1.1000000e+00
68 -6.1000000e+00 1.1000000e+00
69 -4.5000000e+00 1.2000000e+00
70 -3.3000000e+00 1.7000000e+00
71 -2.7000000e+00 1.2000000e+00
72 -1.5000000e+00 1.2000000e+00
73 -4.9000000e+00 1.6000000e+00
74 -2.7000000e+00 1.6000000e+00
75 -5.1000000e+00 1.5000000e+00
76 -5.9000000e+00 1.1000000e+00
77 -4.9000000e+00 1.5000000e+00
78 -7.4000000e+00 1.7000000e+00
79 -5.0000000e+00 1.1000000e+00
80 -6.1000000e+00 1.8000000e+00
81 -6.2000000e+00 1.2000000e+00
82 -4.7000000e+00 1.1000000e+00
83 -4.6000000e+00 1.4000000e+00
84 -4.8000000e+00 1.3000000e+00
85 -4.3000000e+00 1.3000000e+00
86 -4.4000000e+00 1.3000000e+00
87 -3.3000000e+00 1.0000000e+00
88 -5.0000000e+00 1.8000000e+00
89 -3.1000000e+00 1.5000000e+00
90 -5.6000000e+00 1.6000000e+00
91 -5.8000000e+00 1.7000000e+00
92 -7.2000000e+00 2.0000000e+00
93 -3.0000000e+00 1.7000000e+00
94 -4.4000000e+00 1.7000000e+00
95 -3.1000000e+00 1.8000000e+00
96 -2.1000000e+00 1.9000000e+00
97 -5.0000000e+00 1.6000000e+00
98 -4.0000000e+00 1.2000000e+00
99 -4.0000000e+00 1.6000000e+00
100 -4.1000000e+00 2.6000000e+00
101 -3.6000000e+00 1.3000000e+00
102 1.0000000e-01 2.5000000e+00
103 -2.5000000e+00 2.5000000e+00
104 -1.4000000e+00 2.5000000e+00
105 -5.0000000e-01 1.5000000e+00
106 -1.9000000e+00 1.8000000e+00
107 -7.0000000e-01 1.7000000e+00
108 -4.0000000e-01 1.7000000e+00
109 -2.5000000e+00 2.5000000e+00
110 -8.0000000e-01 1.2000000e+00
111 -2.0000000e+00 1.0000000e+00
112 -1.3000000e+00 1.4000000e+00
113 -4.7000000e+00 1.7000000e+00
114 -1.0000000e+00 1.7000000e+00
115 -1.2000000e+00 1.7000000e+00
116 -2.5000000e+00 9.0000000e-01
117 -3.4000000e+00 1.2000000e+00
118 2.0000000e-01 1.2000000e+00
119 0.0000000e+00 1.6000000e+00
120 -1.0000000e-01 1.9000000e+00
121 5.0000000e-01 1.4000000e+00
122 2.2000000e+00 1.4000000e+00
123 1.4000000e+00 1.2000000e+00
124 3.8000000e+00 1.6000000e+00
125 5.2000000e+00 1.6000000e+00
126 2.8000000e+00 1.0000000e+00
127 4.4000000e+00 1.2000000e+00
128 2.2000000e+00 1.6000000e+00
129 1.9000000e+00 1.6000000e+00
130 1.0000000e+00 1.2000000e+00
131 3.0000000e+00 1.7000000e+00
132 3.0000000e-01 1.2000000e+00
133 3.6000000e+00 1.0000000e+00
134 3.4000000e+00 1.0000000e+00
135 -1.4000000e+00 2.0000000e+00
136 6.1000000e+00 1.3000000e+00
137 6.2000000e+00 1.9000000e+00
138 5.8000000e+00 1.8000000e+00
139 1.7000000e+00 1.8000000e+00
140 8.0000000e-01 2.0000000e+00
141 1.5000000e+00 1.2000000e+00
142 2.5000000e+00 2.0000000e+00
143 1.6000000e+00 2.0000000e+00
144 2.1000000e+00 1.9000000e+00
145 -1.0000000e-01 1.8000000e+00
146 -5.5000000e+00 1.8000000e+00
147 -1.4000000e+00 1.3000000e+00
148 -3.7000000e+00 1.8000000e+00
149 -1.6000000e+00 1.7000000e+00
